t	y	t0	t1	sd	sd_label	l_t
46.311557788944725	0.6666666666666666	0	12	6	sd=6	-5.606947717844427
46.311557788944725	0.6666666666666666	0	12	9	sd=9	-4.480015635732784
46.311557788944725	0.6666666666666666	0	12	12	sd=12	-3.7334746522916578
46.311557788944725	0.6666666666666666	0	20	1	sd=1	-10.37875896220823
46.311557788944725	0.6666666666666666	0	20	3	sd=3	-7.109418157818851
46.311557788944725	0.6666666666666666	0	20	6	sd=6	-5.115580515149187
46.311557788944725	0.6666666666666666	0	20	9	sd=9	-4.030406127019181
46.311557788944725	0.6666666666666666	0	20	12	sd=12	-3.3315276586927345
46.311557788944725	0.6666666666666666	0	28	1	sd=1	-9.656869316900034
46.311557788944725	0.6666666666666666	0	28	3	sd=3	-6.411088224727599
46.311557788944725	0.6666666666666666	0	28	6	sd=6	-4.486204950419708
46.311557788944725	0.6666666666666666	0	28	9	sd=9	-3.4893458676465343
46.311557788944725	0.6666666666666666	0	28	12	sd=12	-2.8787200156890527
46.311557788944725	0.6666666666666666	0	36	1	sd=1	-8.521023323298701
46.311557788944725	0.6666666666666666	0	36	3	sd=3	-5.366658490938411
46.311557788944725	0.6666666666666666	0	36	6	sd=6	-3.660248461342204
46.311557788944725	0.6666666666666666	0	36	9	sd=9	-2.872336909888028
46.311557788944725	0.6666666666666666	0	36	12	sd=12	-2.4208545952903266
46.311557788944725	0.6666666666666666	0	48	1	sd=1	-5.415008881514778
46.311557788944725	0.6666666666666666	0	48	3	sd=3	-3.5811275504848257
46.311557788944725	0.6666666666666666	0	48	6	sd=6	-2.792119948301996
46.311557788944725	0.6666666666666666	0	48	9	sd=9	-2.3851670096380952
46.311557788944725	0.6666666666666666	0	48	12	sd=12	-2.1164815253338873
46.311557788944725	0.7777777777777777	0	12	1	sd=1	-10.80867728353453
46.311557788944725	0.7777777777777777	0	12	3	sd=3	-7.53103797800757
46.311557788944725	0.7777777777777777	0	12	6	sd=6	-5.511368208025186
46.311557788944725	0.7777777777777777	0	12	9	sd=9	-4.389397349927119
46.311557788944725	0.7777777777777777	0	12	12	sd=12	-3.6489782894530305
46.311557788944725	0.7777777777777777	0	20	1	sd=1	-10.190623325823541
46.311557788944725	0.7777777777777777	0	20	3	sd=3	-6.923842168273191
46.311557788944725	0.7777777777777777	0	20	6	sd=6	-4.938106471547405
46.311557788944725	0.7777777777777777	0	20	9	sd=9	-3.864852923094583
46.311557788944725	0.7777777777777777	0	20	12	sd=12	-3.180040130254287
46.311557788944725	0.7777777777777777	0	28	1	sd=1	-9.348418739630644
46.311557788944725	0.7777777777777777	0	28	3	sd=3	-6.109123913000063
46.311557788944725	0.7777777777777777	0	28	6	sd=6	-4.203834979363014
46.311557788944725	0.7777777777777777	0	28	9	sd=9	-3.233615953826495
46.311557788944725	0.7777777777777777	0	28	12	sd=12	-2.6517645467499915
46.311557788944725	0.7777777777777777	0	36	1	sd=1	-8.023265080429091
46.311557788944725	0.7777777777777777	0	36	3	sd=3	-4.890622556912678
46.311557788944725	0.7777777777777777	0	36	6	sd=6	-3.240219075439259
46.311557788944725	0.7777777777777777	0	36	9	sd=9	-2.5137721697749043
46.311557788944725	0.7777777777777777	0	36	12	sd=12	-2.117588222951478
46.311557788944725	0.7777777777777777	0	48	1	sd=1	-4.399581565014513
46.311557788944725	0.7777777777777777	0	48	3	sd=3	-2.8075031263834953
46.311557788944725	0.7777777777777777	0	48	6	sd=6	-2.2274024768923497
46.311557788944725	0.7777777777777777	0	48	9	sd=9	-1.9454072861499825
46.311557788944725	0.7777777777777777	0	48	12	sd=12	-1.7624863080022988
46.311557788944725	0.8888888888888888	0	12	1	sd=1	-10.708835069679983
46.311557788944725	0.8888888888888888	0	12	3	sd=3	-7.432204246995391
46.311557788944725	0.8888888888888888	0	12	6	sd=6	-5.415788698205944
46.311557788944725	0.8888888888888888	0	12	9	sd=9	-4.2987790641214545
46.311557788944725	0.8888888888888888	0	12	12	sd=12	-3.5644819266144037
46.311557788944725	0.8888888888888888	0	20	1	sd=1	-10.002487689438853
46.311557788944725	0.8888888888888888	0	20	3	sd=3	-6.73826617872753
46.311557788944725	0.8888888888888888	0	20	6	sd=6	-4.760632427945623
46.311557788944725	0.8888888888888888	0	20	9	sd=9	-3.6992997191699843
46.311557788944725	0.8888888888888888	0	20	12	sd=12	-3.0285526018158393
46.311557788944725	0.8888888888888888	0	28	1	sd=1	-9.039968162361255
46.311557788944725	0.8888888888888888	0	28	3	sd=3	-5.807159601272526
46.311557788944725	0.8888888888888888	0	28	6	sd=6	-3.921465008306319
46.311557788944725	0.8888888888888888	0	28	9	sd=9	-2.977886040006455
46.311557788944725	0.8888888888888888	0	28	12	sd=12	-2.42480907781093
46.311557788944725	0.8888888888888888	0	36	1	sd=1	-7.525506837559479
46.311557788944725	0.8888888888888888	0	36	3	sd=3	-4.414586622886945
46.311557788944725	0.8888888888888888	0	36	6	sd=6	-2.820189689536313
46.311557788944725	0.8888888888888888	0	36	9	sd=9	-2.15520742966178
46.311557788944725	0.8888888888888888	0	36	12	sd=12	-1.814321850612629
46.311557788944725	0.8888888888888888	0	48	1	sd=1	-3.384154248514247
46.311557788944725	0.8888888888888888	0	48	3	sd=3	-2.0338787022821636
46.311557788944725	0.8888888888888888	0	48	6	sd=6	-1.6626850054827025
46.311557788944725	0.8888888888888888	0	48	9	sd=9	-1.5056475626618693
46.311557788944725	0.8888888888888888	0	48	12	sd=12	-1.4084910906707098
46.311557788944725	1	0	12	1	sd=1	-10.608992855825434
46.311557788944725	1	0	12	3	sd=3	-7.333370515983214
46.311557788944725	1	0	12	6	sd=6	-5.320209188386702
46.311557788944725	1	0	12	9	sd=9	-4.208160778315789
46.311557788944725	1	0	12	12	sd=12	-3.4799855637757764
46.311557788944725	1	0	20	1	sd=1	-9.814352053054161
46.311557788944725	1	0	20	3	sd=3	-6.55269018918187
46.311557788944725	1	0	20	6	sd=6	-4.583158384343841
46.311557788944725	1	0	20	9	sd=9	-3.5337465152453857
46.311557788944725	1	0	20	12	sd=12	-2.8770650733773917
46.311557788944725	1	0	28	1	sd=1	-8.731517585091865
46.311557788944725	1	0	28	3	sd=3	-5.505195289544991
46.311557788944725	1	0	28	6	sd=6	-3.639095037249624
46.311557788944725	1	0	28	9	sd=9	-2.722156126186415
46.311557788944725	1	0	28	12	sd=12	-2.1978536088718688
46.311557788944725	1	0	36	1	sd=1	-7.027748594689867
46.311557788944725	1	0	36	3	sd=3	-3.9385506888612105
46.311557788944725	1	0	36	6	sd=6	-2.400160303633367
46.311557788944725	1	0	36	9	sd=9	-1.7966426895486556
46.311557788944725	1	0	36	12	sd=12	-1.51105547827378
46.311557788944725	1	0	48	1	sd=1	-2.368726932013981
46.311557788944725	1	0	48	3	sd=3	-1.260254278180832
46.311557788944725	1	0	48	6	sd=6	-1.097967534073055
46.311557788944725	1	0	48	9	sd=9	-1.065887839173756
46.311557788944725	1	0	48	12	sd=12	-1.0544958733391208
46.552763819095475	0	0	12	1	sd=1	-11.523142787200731
46.552763819095475	0	0	12	3	sd=3	-8.238329506973418
46.552763819095475	0	0	12	6	sd=6	-6.195505582975132
46.552763819095475	0	0	12	9	sd=9	-5.038220601357932
46.552763819095475	0	0	12	12	sd=12	-4.254200757004168
46.552763819095475	0	0	20	1	sd=1	-11.523142787200731
46.552763819095475	0	0	20	3	sd=3	-8.238329506973418
46.552763819095475	0	0	20	6	sd=6	-6.195505582975132
46.552763819095475	0	0	20	9	sd=9	-5.038220601357932
46.552763819095475	0	0	20	12	sd=12	-4.254200757004168
46.552763819095475	0	0	28	1	sd=1	-11.523142787200731
46.552763819095475	0	0	28	3	sd=3	-8.238329506973418
46.552763819095475	0	0	28	6	sd=6	-6.195505582975132
46.552763819095475	0	0	28	9	sd=9	-5.038220601357932
46.552763819095475	0	0	28	12	sd=12	-4.254200757004168
46.552763819095475	0	0	36	1	sd=1	-11.523142787200731
46.552763819095475	0	0	36	3	sd=3	-8.238329506973418
46.552763819095475	0	0	36	6	sd=6	-6.195505582975132
46.552763819095475	0	0	36	9	sd=9	-5.038220601357932
46.552763819095475	0	0	36	12	sd=12	-4.254200757004168
46.552763819095475	0	0	48	1	sd=1	-11.523142787200731
46.552763819095475	0	0	48	3	sd=3	-8.238329506973418
46.552763819095475	0	0	48	6	sd=6	-6.195505582975132
46.552763819095475	0	0	48	9	sd=9	-5.038220601357932
46.552763819095475	0	0	48	12	sd=12	-4.254200757004168
46.552763819095475	0.1111111111111111	0	12	1	sd=1	-11.423901734173278
46.552763819095475	0.1111111111111111	0	12	3	sd=3	-8.140078679064496
46.552763819095475	0.1111111111111111	0	12	6	sd=6	-6.100451828362744
46.552763819095475	0.1111111111111111	0	12	9	sd=9	-4.948046105939768
46.552763819095475	0.1111111111111111	0	12	12	sd=12	-4.170055556160413
46.552763819095475	0.1111111111111111	0	20	1	sd=1	-11.336310313164383
46.552763819095475	0.1111111111111111	0	20	3	sd=3	-8.054001692450528
46.552763819095475	0.1111111111111111	0	20	6	sd=6	-6.019113543066291
46.552763819095475	0.1111111111111111	0	20	9	sd=9	-4.8735260864051835
46.552763819095475	0.1111111111111111	0	20	12	sd=12	-4.103339613498241
46.552763819095475	0.1111111111111111	0	28	1	sd=1	-11.217298791303255
46.552763819095475	0.1111111111111111	0	28	3	sd=3	-7.938790544702134
46.552763819095475	0.1111111111111111	0	28	6	sd=6	-5.915059256721027
46.552763819095475	0.1111111111111111	0	28	9	sd=9	-4.783833755726764
46.552763819095475	0.1111111111111111	0	28	12	sd=12	-4.02807853079716
46.552763819095475	0.1111111111111111	0	36	1	sd=1	-11.031222899654344
46.552763819095475	0.1111111111111111	0	36	3	sd=3	-7.767189729995168
46.552763819095475	0.1111111111111111	0	36	6	sd=6	-5.778438905449101
46.552763819095475	0.1111111111111111	0	36	9	sd=9	-4.681142223698297
46.552763819095475	0.1111111111111111	0	36	12	sd=12	-3.9515204556735504
46.552763819095475	0.1111111111111111	0	48	1	sd=1	-10.47773405420044
46.552763819095475	0.1111111111111111	0	48	3	sd=3	-7.456829761480571
46.552763819095475	0.1111111111111111	0	48	6	sd=6	-5.627419784872686
46.552763819095475	0.1111111111111111	0	48	9	sd=9	-4.596083859217118
46.552763819095475	0.1111111111111111	0	48	12	sd=12	-3.8982440184631377
46.552763819095475	0.2222222222222222	0	12	1	sd=1	-11.324660681145824
46.552763819095475	0.2222222222222222	0	12	3	sd=3	-8.041827851155574
46.552763819095475	0.2222222222222222	0	12	6	sd=6	-6.0053980737503565
46.552763819095475	0.2222222222222222	0	12	9	sd=9	-4.857871610521603
46.552763819095475	0.2222222222222222	0	12	12	sd=12	-4.085910355316658
46.552763819095475	0.2222222222222222	0	20	1	sd=1	-11.149477839128034
46.552763819095475	0.2222222222222222	0	20	3	sd=3	-7.86967387792764
46.552763819095475	0.2222222222222222	0	20	6	sd=6	-5.842721503157451
46.552763819095475	0.2222222222222222	0	20	9	sd=9	-4.708831571452435
46.552763819095475	0.2222222222222222	0	20	12	sd=12	-3.9524784699923146
46.552763819095475	0.2222222222222222	0	28	1	sd=1	-10.91145479540578
46.552763819095475	0.2222222222222222	0	28	3	sd=3	-7.639251582430851
46.552763819095475	0.2222222222222222	0	28	6	sd=6	-5.634612930466923
46.552763819095475	0.2222222222222222	0	28	9	sd=9	-4.529446910095596
46.552763819095475	0.2222222222222222	0	28	12	sd=12	-3.801956304590152
46.552763819095475	0.2222222222222222	0	36	1	sd=1	-10.539303012107956
46.552763819095475	0.2222222222222222	0	36	3	sd=3	-7.2960499530169205
46.552763819095475	0.2222222222222222	0	36	6	sd=6	-5.36137222792307
46.552763819095475	0.2222222222222222	0	36	9	sd=9	-4.324063846038661
46.552763819095475	0.2222222222222222	0	36	12	sd=12	-3.648840154342933
46.552763819095475	0.2222222222222222	0	48	1	sd=1	-9.432325321200148
46.552763819095475	0.2222222222222222	0	48	3	sd=3	-6.675330015987725
46.552763819095475	0.2222222222222222	0	48	6	sd=6	-5.05933398677024
46.552763819095475	0.2222222222222222	0	48	9	sd=9	-4.153947117076304
46.552763819095475	0.2222222222222222	0	48	12	sd=12	-3.5422872799221077
46.552763819095475	0.3333333333333333	0	12	1	sd=1	-11.22541962811837
46.552763819095475	0.3333333333333333	0	12	3	sd=3	-7.943577023246653
46.552763819095475	0.3333333333333333	0	12	6	sd=6	-5.91034431913797
46.552763819095475	0.3333333333333333	0	12	9	sd=9	-4.76769711510344
46.552763819095475	0.3333333333333333	0	12	12	sd=12	-4.0017651544729045
46.552763819095475	0.3333333333333333	0	20	1	sd=1	-10.962645365091685
46.552763819095475	0.3333333333333333	0	20	3	sd=3	-7.685346063404751
46.552763819095475	0.3333333333333333	0	20	6	sd=6	-5.666329463248611
46.552763819095475	0.3333333333333333	0	20	9	sd=9	-4.544137056499686
46.552763819095475	0.3333333333333333	0	20	12	sd=12	-3.8016173264863884
46.552763819095475	0.3333333333333333	0	28	1	sd=1	-10.605610799508305
46.552763819095475	0.3333333333333333	0	28	3	sd=3	-7.339712620159568
46.552763819095475	0.3333333333333333	0	28	6	sd=6	-5.354166604212819
46.552763819095475	0.3333333333333333	0	28	9	sd=9	-4.275060064464428
46.552763819095475	0.3333333333333333	0	28	12	sd=12	-3.575834078383144
46.552763819095475	0.3333333333333333	0	36	1	sd=1	-10.04738312456157
46.552763819095475	0.3333333333333333	0	36	3	sd=3	-6.824910176038673
46.552763819095475	0.3333333333333333	0	36	6	sd=6	-4.94430555039704
46.552763819095475	0.3333333333333333	0	36	9	sd=9	-3.9669854683790255
46.552763819095475	0.3333333333333333	0	36	12	sd=12	-3.346159853012316
46.552763819095475	0.3333333333333333	0	48	1	sd=1	-8.386916588199856
46.552763819095475	0.3333333333333333	0	48	3	sd=3	-5.893830270494878
46.552763819095475	0.3333333333333333	0	48	6	sd=6	-4.491248188667795
46.552763819095475	0.3333333333333333	0	48	9	sd=9	-3.71181037493549
46.552763819095475	0.3333333333333333	0	48	12	sd=12	-3.186330541381078
46.552763819095475	0.4444444444444444	0	12	1	sd=1	-11.126178575090917
46.552763819095475	0.4444444444444444	0	12	3	sd=3	-7.845326195337731
46.552763819095475	0.4444444444444444	0	12	6	sd=6	-5.815290564525581
46.552763819095475	0.4444444444444444	0	12	9	sd=9	-4.677522619685274
46.552763819095475	0.4444444444444444	0	12	12	sd=12	-3.917619953629149
46.552763819095475	0.4444444444444444	0	20	1	sd=1	-10.775812891055336
46.552763819095475	0.4444444444444444	0	20	3	sd=3	-7.501018248881861
46.552763819095475	0.4444444444444444	0	20	6	sd=6	-5.48993742333977
46.552763819095475	0.4444444444444444	0	20	9	sd=9	-4.379442541546937
46.552763819095475	0.4444444444444444	0	20	12	sd=12	-3.6507561829804613
46.552763819095475	0.4444444444444444	0	28	1	sd=1	-10.29976680361083
46.552763819095475	0.4444444444444444	0	28	3	sd=3	-7.040173657888284
46.552763819095475	0.4444444444444444	0	28	6	sd=6	-5.073720277958713
46.552763819095475	0.4444444444444444	0	28	9	sd=9	-4.0206732188332595
46.552763819095475	0.4444444444444444	0	28	12	sd=12	-3.3497118521761355
46.552763819095475	0.4444444444444444	0	36	1	sd=1	-9.555463237015182
46.552763819095475	0.4444444444444444	0	36	3	sd=3	-6.353770399060423
46.552763819095475	0.4444444444444444	0	36	6	sd=6	-4.527238872871008
46.552763819095475	0.4444444444444444	0	36	9	sd=9	-3.6099070907193895
46.552763819095475	0.4444444444444444	0	36	12	sd=12	-3.043479551681698
46.552763819095475	0.4444444444444444	0	48	1	sd=1	-7.341507855199564
46.552763819095475	0.4444444444444444	0	48	3	sd=3	-5.112330525002031
46.552763819095475	0.4444444444444444	0	48	6	sd=6	-3.9231623905653485
46.552763819095475	0.4444444444444444	0	48	9	sd=9	-3.2696736327946754
46.552763819095475	0.4444444444444444	0	48	12	sd=12	-2.8303738028400476
46.552763819095475	0.5555555555555556	0	12	1	sd=1	-11.026937522063463
46.552763819095475	0.5555555555555556	0	12	3	sd=3	-7.74707536742881
46.552763819095475	0.5555555555555556	0	12	6	sd=6	-5.720236809913194
46.552763819095475	0.5555555555555556	0	12	9	sd=9	-4.587348124267111
46.552763819095475	0.5555555555555556	0	12	12	sd=12	-3.8334747527853947
46.552763819095475	0.5555555555555556	0	20	1	sd=1	-10.588980417018988
46.552763819095475	0.5555555555555556	0	20	3	sd=3	-7.316690434358971
46.552763819095475	0.5555555555555556	0	20	6	sd=6	-5.313545383430929
46.552763819095475	0.5555555555555556	0	20	9	sd=9	-4.214748026594188
46.552763819095475	0.5555555555555556	0	20	12	sd=12	-3.4998950394745343
46.552763819095475	0.5555555555555556	0	28	1	sd=1	-9.993922807713354
46.552763819095475	0.5555555555555556	0	28	3	sd=3	-6.7406346956170005
46.552763819095475	0.5555555555555556	0	28	6	sd=6	-4.793273951704608
46.552763819095475	0.5555555555555556	0	28	9	sd=9	-3.766286373202092
46.552763819095475	0.5555555555555556	0	28	12	sd=12	-3.1235896259691276
46.552763819095475	0.5555555555555556	0	36	1	sd=1	-9.063543349468794
46.552763819095475	0.5555555555555556	0	36	3	sd=3	-5.882630622082175
46.552763819095475	0.5555555555555556	0	36	6	sd=6	-4.110172195344976
46.552763819095475	0.5555555555555556	0	36	9	sd=9	-3.2528287130597544
46.552763819095475	0.5555555555555556	0	36	12	sd=12	-2.7407992503510807
46.552763819095475	0.5555555555555556	0	48	1	sd=1	-6.296099122199272
46.552763819095475	0.5555555555555556	0	48	3	sd=3	-4.330830779509185
46.552763819095475	0.5555555555555556	0	48	6	sd=6	-3.3550765924629022
46.552763819095475	0.5555555555555556	0	48	9	sd=9	-2.827536890653861
46.552763819095475	0.5555555555555556	0	48	12	sd=12	-2.4744170642990175
46.552763819095475	0.6666666666666666	0	12	1	sd=1	-10.92769646903601
46.552763819095475	0.6666666666666666	0	12	3	sd=3	-7.648824539519888
46.552763819095475	0.6666666666666666	0	12	6	sd=6	-5.625183055300806
46.552763819095475	0.6666666666666666	0	12	9	sd=9	-4.497173628848946
46.552763819095475	0.6666666666666666	0	12	12	sd=12	-3.7493295519416403
46.552763819095475	0.6666666666666666	0	20	1	sd=1	-10.402147942982639
46.552763819095475	0.6666666666666666	0	20	3	sd=3	-7.132362619836082
46.552763819095475	0.6666666666666666	0	20	6	sd=6	-5.137153343522089
46.552763819095475	0.6666666666666666	0	20	9	sd=9	-4.05005351164144
46.552763819095475	0.6666666666666666	0	20	12	sd=12	-3.349033895968608
46.552763819095475	0.6666666666666666	0	28	1	sd=1	-9.688078811815878
46.552763819095475	0.6666666666666666	0	28	3	sd=3	-6.441095733345717
46.552763819095475	0.6666666666666666	0	28	6	sd=6	-4.5128276254505035
46.552763819095475	0.6666666666666666	0	28	9	sd=9	-3.511899527570924
46.552763819095475	0.6666666666666666	0	28	12	sd=12	-2.8974673997621196
46.552763819095475	0.6666666666666666	0	36	1	sd=1	-8.571623461922407
46.552763819095475	0.6666666666666666	0	36	3	sd=3	-5.411490845103925
46.552763819095475	0.6666666666666666	0	36	6	sd=6	-3.693105517818946
46.552763819095475	0.6666666666666666	0	36	9	sd=9	-2.895750335400119
46.552763819095475	0.6666666666666666	0	36	12	sd=12	-2.4381189490204633
46.552763819095475	0.6666666666666666	0	48	1	sd=1	-5.250690389198981
46.552763819095475	0.6666666666666666	0	48	3	sd=3	-3.5493310340163386
46.552763819095475	0.6666666666666666	0	48	6	sd=6	-2.786990794360457
46.552763819095475	0.6666666666666666	0	48	9	sd=9	-2.385400148513047
46.552763819095475	0.6666666666666666	0	48	12	sd=12	-2.1184603257579875
46.552763819095475	0.7777777777777777	0	12	1	sd=1	-10.828455416008556
46.552763819095475	0.7777777777777777	0	12	3	sd=3	-7.550573711610967
46.552763819095475	0.7777777777777777	0	12	6	sd=6	-5.530129300688419
46.552763819095475	0.7777777777777777	0	12	9	sd=9	-4.406999133430782
46.552763819095475	0.7777777777777777	0	12	12	sd=12	-3.6651843510978854
46.552763819095475	0.7777777777777777	0	20	1	sd=1	-10.21531546894629
46.552763819095475	0.7777777777777777	0	20	3	sd=3	-6.948034805313193
46.552763819095475	0.7777777777777777	0	20	6	sd=6	-4.960761303613248
46.552763819095475	0.7777777777777777	0	20	9	sd=9	-3.885358996688691
46.552763819095475	0.7777777777777777	0	20	12	sd=12	-3.1981727524626815
46.552763819095475	0.7777777777777777	0	28	1	sd=1	-9.382234815918403
46.552763819095475	0.7777777777777777	0	28	3	sd=3	-6.141556771074433
46.552763819095475	0.7777777777777777	0	28	6	sd=6	-4.2323812991963985
46.552763819095475	0.7777777777777777	0	28	9	sd=9	-3.257512681939756
46.552763819095475	0.7777777777777777	0	28	12	sd=12	-2.6713451735551117
46.552763819095475	0.7777777777777777	0	36	1	sd=1	-8.07970357437602
46.552763819095475	0.7777777777777777	0	36	3	sd=3	-4.940351068125677
46.552763819095475	0.7777777777777777	0	36	6	sd=6	-3.276038840292915
46.552763819095475	0.7777777777777777	0	36	9	sd=9	-2.5386719577404833
46.552763819095475	0.7777777777777777	0	36	12	sd=12	-2.1354386476898464
46.552763819095475	0.7777777777777777	0	48	1	sd=1	-4.205281656198689
46.552763819095475	0.7777777777777777	0	48	3	sd=3	-2.767831288523493
46.552763819095475	0.7777777777777777	0	48	6	sd=6	-2.218904996258011
46.552763819095475	0.7777777777777777	0	48	9	sd=9	-1.9432634063722327
46.552763819095475	0.7777777777777777	0	48	12	sd=12	-1.7625035872169574
46.552763819095475	0.8888888888888888	0	12	1	sd=1	-10.729214362981102
46.552763819095475	0.8888888888888888	0	12	3	sd=3	-7.4523228837020445
46.552763819095475	0.8888888888888888	0	12	6	sd=6	-5.435075546076031
46.552763819095475	0.8888888888888888	0	12	9	sd=9	-4.316824638012617
46.552763819095475	0.8888888888888888	0	12	12	sd=12	-3.5810391502541306
46.552763819095475	0.8888888888888888	0	20	1	sd=1	-10.028482994909941
46.552763819095475	0.8888888888888888	0	20	3	sd=3	-6.763706990790304
46.552763819095475	0.8888888888888888	0	20	6	sd=6	-4.7843692637044075
46.552763819095475	0.8888888888888888	0	20	9	sd=9	-3.720664481735942
46.552763819095475	0.8888888888888888	0	20	12	sd=12	-3.047311608956755
46.552763819095475	0.8888888888888888	0	28	1	sd=1	-9.076390820020928
46.552763819095475	0.8888888888888888	0	28	3	sd=3	-5.84201780880315
46.552763819095475	0.8888888888888888	0	28	6	sd=6	-3.951934972942294
46.552763819095475	0.8888888888888888	0	28	9	sd=9	-3.0031258363085875
46.552763819095475	0.8888888888888888	0	28	12	sd=12	-2.4452229473481033
46.552763819095475	0.8888888888888888	0	36	1	sd=1	-7.587783686829633
46.552763819095475	0.8888888888888888	0	36	3	sd=3	-4.469211291147428
46.552763819095475	0.8888888888888888	0	36	6	sd=6	-2.858972162766884
46.552763819095475	0.8888888888888888	0	36	9	sd=9	-2.1815935800808473
46.552763819095475	0.8888888888888888	0	36	12	sd=12	-1.8327583463592287
46.552763819095475	0.8888888888888888	0	48	1	sd=1	-3.159872923198397
46.552763819095475	0.8888888888888888	0	48	3	sd=3	-1.9863315430306456
46.552763819095475	0.8888888888888888	0	48	6	sd=6	-1.650819198155565
46.552763819095475	0.8888888888888888	0	48	9	sd=9	-1.5011266642314183
46.552763819095475	0.8888888888888888	0	48	12	sd=12	-1.4065468486759272
46.552763819095475	1	0	12	1	sd=1	-10.629973309953648
46.552763819095475	1	0	12	3	sd=3	-7.3540720557931225
46.552763819095475	1	0	12	6	sd=6	-5.340021791463643
46.552763819095475	1	0	12	9	sd=9	-4.226650142594453
46.552763819095475	1	0	12	12	sd=12	-3.496893949410376
46.552763819095475	1	0	20	1	sd=1	-9.841650520873593
46.552763819095475	1	0	20	3	sd=3	-6.579379176267414
46.552763819095475	1	0	20	6	sd=6	-4.607977223795567
46.552763819095475	1	0	20	9	sd=9	-3.555969966783193
46.552763819095475	1	0	20	12	sd=12	-2.896450465450828
46.552763819095475	1	0	28	1	sd=1	-8.770546824123452
46.552763819095475	1	0	28	3	sd=3	-5.542478846531866
46.552763819095475	1	0	28	6	sd=6	-3.671488646688189
46.552763819095475	1	0	28	9	sd=9	-2.7487389906774196
46.552763819095475	1	0	28	12	sd=12	-2.2191007211410954
46.552763819095475	1	0	36	1	sd=1	-7.095863799283245
46.552763819095475	1	0	36	3	sd=3	-3.9980715141691796
46.552763819095475	1	0	36	6	sd=6	-2.4419054852408526
46.552763819095475	1	0	36	9	sd=9	-1.8245152024212115
46.552763819095475	1	0	36	12	sd=12	-1.5300780450286111
46.552763819095475	1	0	48	1	sd=1	-2.1144641901981047
46.552763819095475	1	0	48	3	sd=3	-1.204831797537799
46.552763819095475	1	0	48	6	sd=6	-1.0827334000531188
46.552763819095475	1	0	48	9	sd=9	-1.0589899220906038
46.552763819095475	1	0	48	12	sd=12	-1.050590110134897
46.79396984924623	0	0	12	1	sd=1	-11.538632476377058
46.79396984924623	0	0	12	3	sd=3	-8.253706358149202
46.79396984924623	0	0	12	6	sd=6	-6.210513451992011
46.79396984924623	0	0	12	9	sd=9	-5.052651338585835
46.79396984924623	0	0	12	12	sd=12	-4.267894271654647
46.79396984924623	0	0	20	1	sd=1	-11.538632476377058
46.79396984924623	0	0	20	3	sd=3	-8.253706358149202
46.79396984924623	0	0	20	6	sd=6	-6.210513451992011
46.79396984924623	0	0	20	9	sd=9	-5.052651338585835
46.79396984924623	0	0	20	12	sd=12	-4.267894271654647
46.79396984924623	0	0	28	1	sd=1	-11.538632476377058
46.79396984924623	0	0	28	3	sd=3	-8.253706358149202
46.79396984924623	0	0	28	6	sd=6	-6.210513451992011
46.79396984924623	0	0	28	9	sd=9	-5.052651338585835
46.79396984924623	0	0	28	12	sd=12	-4.267894271654647
46.79396984924623	0	0	36	1	sd=1	-11.538632476377058
46.79396984924623	0	0	36	3	sd=3	-8.253706358149202
46.79396984924623	0	0	36	6	sd=6	-6.210513451992011
46.79396984924623	0	0	36	9	sd=9	-5.052651338585835
46.79396984924623	0	0	36	12	sd=12	-4.267894271654647
46.79396984924623	0	0	48	1	sd=1	-11.538632476377058
46.79396984924623	0	0	48	3	sd=3	-8.253706358149202
46.79396984924623	0	0	48	6	sd=6	-6.210513451992011
46.79396984924623	0	0	48	9	sd=9	-5.052651338585835
46.79396984924623	0	0	48	12	sd=12	-4.267894271654647
46.79396984924623	0.1111111111111111	0	12	1	sd=1	-11.439985345493211
46.79396984924623	0.1111111111111111	0	12	3	sd=3	-8.156031634735747
46.79396984924623	0.1111111111111111	0	12	6	sd=6	-6.115979979251517
46.79396984924623	0.1111111111111111	0	12	9	sd=9	-4.962916916420713
46.79396984924623	0.1111111111111111	0	12	12	sd=12	-4.184098278611151
46.79396984924623	0.1111111111111111	0	20	1	sd=1	-11.353084814215823
46.79396984924623	0.1111111111111111	0	20	3	sd=3	-8.070609960424587
46.79396984924623	0.1111111111111111	0	20	6	sd=6	-6.035191186883945
46.79396984924623	0.1111111111111111	0	20	9	sd=9	-4.888808671952825
46.79396984924623	0.1111111111111111	0	20	12	sd=12	-4.117657357701223
46.79396984924623	0.1111111111111111	0	28	1	sd=1	-11.235348611506708
46.79396984924623	0.1111111111111111	0	28	3	sd=3	-7.9565532505660075
46.79396984924623	0.1111111111111111	0	28	6	sd=6	-5.931968400646834
46.79396984924623	0.1111111111111111	0	28	9	sd=9	-4.799600941003773
46.79396984924623	0.1111111111111111	0	28	12	sd=12	-4.042608608277079
46.79396984924623	0.1111111111111111	0	36	1	sd=1	-11.052394789874707
46.79396984924623	0.1111111111111111	0	36	3	sd=3	-7.787363269040421
46.79396984924623	0.1111111111111111	0	36	6	sd=6	-5.796394898014614
46.79396984924623	0.1111111111111111	0	36	9	sd=9	-4.697079640816814
46.79396984924623	0.1111111111111111	0	36	12	sd=12	-3.9658275682349458
46.79396984924623	0.1111111111111111	0	48	1	sd=1	-10.463175576973681
